LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,IndicatorType,ChiType,BE_score,period_vs_amp
2660232,0.614343,0.614344,0.614343,1.000002,497,0.0850893894122822,0.6,0.7,0.0850893894122822,0.6,0.7,16.55,0.65,45,0.0364656656368024,0.8,0.9,0.0360715230537012,0.8,0.9,16.54,0.45,1.6278,1.6616,29.5159,0.0798,10.6209,0.8139,0.8346,48.4144,0.1132,8.0202,0.2,0.0,Z,,,
2669011,0.591153,0.591151,0.591152,0.999997,450,0.0416784570304135,2.4,1.1,0.0404391809353504,2.3,1.1,15.03,0.66,41,0.0232743512551499,1.5,0.7,0.0219787529613849,1.5,0.7,15.05,0.5,1.6916,1.7256,29.4464,0.1033,14.9008,1.6916,1.7015,101.2146,0.0751,6.536,0.16,0.0,Z,,,
2672279,1.165739,0.388549,0.777144,0.333307,389,0.247084884202775,8.8,2.9,0.2017750569467105,8.0,2.9,15.12,0.33,205,0.1029677701626046,5.3,2.2,0.1140771108933637,11.7,2.3,15.12,0.26,0.8578,0.8953,26.6525,0.0903,5.957,2.5737,2.5784,210.5263,0.0106,12.8209,0.07,1.00006,,L,7.0,period
2714034,0.610868,0.6108,0.610834,0.999889,536,0.1201906086215582,2.4,1.5,0.1838350579308633,6.4,1.9,15.69,0.46,42,0.0278351504234706,0.7,0.8,0.0364478350317299,1.4,1.1,15.59,0.4,1.637,1.6708,29.5989,0.0533,12.1025,1.0001,1.0034,302.1148,2.8246,143.2064,0.06,0.00011,Z,,,
2820204,0.493286,1.598346,1.045816,3.240201,303,0.0394620957088494,1.1,0.7,0.5023467356407305,35.3,4.0,15.57,1.11,113,0.7480699628943709,250.4,17.8,0.3349343051325482,203.9,13.5,16.05,0.32,2.0272,2.0517,40.783,0.1482,21.8353,2.0272,2.0394,81.9001,0.0549,13.8214,0.79,1.05665,Z,,,
3048546,0.656287,0.656293,0.65629,1.000009,291,0.053392455175473,1.6,1.0,0.0575183440999426,2.0,1.0,15.69,0.88,135,0.023509038022889,1.1,1.0,0.0231007594748311,1.2,1.0,15.79,0.7,1.5237,1.5407,59.0667,0.0747,7.6335,1.5237,1.5583,28.9561,0.0276,5.968,0.18,1e-05,L,,,
3117883,0.551379,0.551387,0.551383,1.000015,271,0.0797396867483315,1.0,0.9,0.0758132206388833,1.0,0.8,16.19,0.84,232,0.025712229813112,1.7,1.1,0.0246156646981259,1.8,1.0,16.27,0.69,1.8136,1.8345,47.9042,0.0502,6.8083,1.8136,1.8167,323.6246,0.0809,12.0388,0.15,1e-05,Z,,,
3139572,0.211316,0.366614,0.288965,1.734909,275,0.2321890432985547,2.0,1.2,1.306606944567213,5.1,2.7,16.49,0.39,152,0.1728858766080283,18.1,2.8,0.626175612860505,37.4,7.4,16.58,0.28,4.7323,4.8029,14.1543,0.0065,12.1472,2.7291,2.7326,284.0909,0.0281,13.7811,0.11,0.53743,,Z,7.0,period
3140139,0.30459,0.304585,0.304588,0.999984,255,0.2606507704576563,7.7,2.5,0.2482740274971232,7.8,2.6,15.62,0.4,105,0.1355776127971276,13.3,3.3,0.1331680466877232,13.3,3.3,15.69,0.3,3.2831,3.3529,14.3338,0.0256,10.8164,3.2832,3.2878,213.6752,0.0253,11.1886,0.1,2e-05,,Z,9.0,amp
3196582,0.268017,0.268018,0.268018,1.000004,479,0.1329389977441877,8.6,2.5,0.1316885292568706,9.0,2.5,14.82,0.35,48,0.0583139813822479,2.5,1.4,0.0583139813822479,2.5,1.4,14.89,0.27,3.7311,3.765,29.5203,0.0285,25.6121,1.0031,1.0062,319.4888,0.1522,9.0641,0.08,0.0,Z,,,
3218931,0.693979,0.693939,0.693959,0.999942,274,0.0499011100764189,28.8,2.6,0.0499197256042523,32.7,2.6,14.24,0.79,171,0.0473405255838957,5.5,2.2,0.0468478024285794,7.8,2.1,14.28,0.59,1.441,1.5088,14.7395,0.0912,2.4484,1.4411,1.446,203.666,0.0197,8.6264,0.2,6e-05,,L,6.0,period
3219035,0.326746,0.326509,0.326627,0.999275,376,0.2276583527119551,23.9,3.9,0.8243722771123498,51.5,7.6,14.83,0.32,168,0.1393036719935862,11.5,2.6,0.3594969252068888,39.5,5.0,14.93,0.23,3.0605,3.1287,14.6692,0.0327,10.1934,3.0627,3.0661,294.1176,0.02,12.0769,0.09,0.00073,,Z,11.0,period
3351006,0.193277,0.193279,0.193278,1.00001,294,0.089204849740831,9.9,3.5,0.0814317933644565,11.2,3.1,14.56,0.49,65,0.0364836492462748,4.7,1.7,0.0410286129826984,5.1,1.9,14.37,0.53,5.1739,5.2077,29.5639,0.0239,23.0595,0.9999,1.0031,310.559,0.078,11.6795,0.04,1e-05,Z,,,
3357735,0.675103,0.337554,0.506328,0.500004,317,0.175673755004746,0.9,0.8,0.6748232088619283,2.9,1.7,16.78,0.4,128,0.0852517052978547,2.2,1.2,0.5921354797008007,25.7,5.4,16.81,0.27,1.4813,1.4981,59.2242,0.0659,9.2856,2.9625,3.0054,23.3073,0.0238,4.9144,0.13,0.66666,L,,,
3377349,0.584204,0.584209,0.584206,1.000009,547,0.0397967823485357,6.9,1.6,0.037701293065731,6.6,1.5,14.71,0.64,47,0.0269413798679002,1.0,1.1,0.0230299660942166,0.9,1.0,14.69,0.54,1.7117,1.7457,29.4377,0.0616,17.795,0.9999,1.0031,318.9793,0.4283,17.5627,0.1,1e-05,Z,,,
3522874,0.5126,0.512528,0.512564,0.99986,304,0.1170157106798613,2.2,1.1,0.1747412699791911,6.0,1.6,16.15,0.72,179,0.1156206067938563,15.6,3.8,0.170633107907287,34.3,5.2,16.25,0.46,1.9508,2.0186,14.7689,0.0724,6.6248,2.0029,2.0288,38.6922,0.0184,7.2326,0.26,0.00014,,Z,6.0,period
3589854,0.612893,0.612953,0.612923,1.000098,468,0.1100567167418435,29.1,3.9,0.1687149973507319,47.9,5.2,14.57,0.49,45,0.1158212714274583,34.1,3.8,0.1333128004702836,43.3,4.3,14.52,0.39,1.6316,1.6656,29.4031,0.0565,15.3618,1.3169,1.3741,17.4978,0.1024,4.2129,0.1,0.0001,,Z,11.0,period
3591037,0.558643,0.558609,0.558626,0.999939,449,0.0746887418705516,5.4,1.3,0.1120091052825338,12.5,1.7,15.69,0.76,45,0.0471169956583523,7.1,2.0,0.0642282324915868,12.2,2.6,15.71,0.59,1.7901,1.7929,352.1127,0.0622,13.9545,1.3964,1.4181,46.1361,0.0924,5.5436,0.17,6e-05,Z,,,
3666049,0.528692,0.528697,0.528695,1.000009,507,0.0698444684535036,0.6,0.8,0.0709280042160038,0.7,0.8,16.25,0.91,45,0.0273507667077202,1.5,1.1,0.02809938920909,1.5,1.2,16.32,0.7,1.8915,1.9254,29.4898,0.0499,12.5177,0.9457,0.9647,52.687,0.2121,10.0806,0.21,1e-05,Z,,,
3787533,0.687319,0.343659,0.515489,0.499999,507,0.1690449531233182,5.5,2.0,0.6981011906552584,23.6,4.5,15.41,0.36,45,0.0611265895025187,1.8,1.4,0.3094734949194394,53.0,6.9,15.51,0.29,1.4549,1.4719,58.9275,0.0864,21.0512,1.0027,1.0354,30.5717,0.3223,8.456,0.07,0.66667,L,,,
3797767,0.613224,0.613213,0.613218,0.999982,536,0.055316864376908,6.0,1.5,0.0514358898568604,6.1,1.5,15.1,0.64,44,0.0541373001066358,4.7,1.7,0.0626352140407813,5.1,2.0,15.08,0.53,1.6307,1.6647,29.4377,0.0908,14.6752,0.8153,0.8248,105.4296,0.1486,6.0794,0.11,2e-05,Z,,,
3798134,1.25088,0.416945,0.833912,0.333321,521,0.1657462789451658,2.1,1.2,0.1738789821713344,2.3,1.1,16.11,0.44,45,0.0854445167687662,3.0,1.3,0.0968098441914197,2.4,1.7,16.28,0.27,0.7994,0.8107,88.4564,0.144,18.951,1.1992,1.2386,25.3614,0.0671,6.0372,0.17,1.00003,L,,,
3845748,0.488702,0.488688,0.488695,0.999971,290,0.119753493158036,1.6,1.0,0.1245543476452857,1.8,1.0,16.27,0.9,201,0.0848663935577321,15.7,2.8,0.0839714284396626,16.9,2.7,16.47,0.58,2.0462,2.068,45.9982,0.1123,9.491,2.0463,2.0681,45.9453,0.0163,15.7459,0.32,3e-05,L,,,
3898889,0.633548,0.31677,0.475159,0.499994,442,0.1514815017044996,1.3,1.1,1.3471513017468535,8.0,3.4,16.15,0.43,48,0.0478167720096471,2.5,1.0,0.4734171107989693,43.4,8.0,16.25,0.33,1.5784,1.5954,59.0319,0.07,16.1503,1.0002,1.0459,21.8962,0.055,2.6207,0.1,0.66668,L,,,
3941776,0.532222,0.532209,0.532216,0.999976,271,0.0849813684972384,18.8,2.8,0.0860354780883889,21.2,2.9,14.88,0.77,45,0.0841669519636859,21.4,3.6,0.0770345416362265,20.8,3.3,14.94,0.54,1.8789,1.9253,21.5564,0.065,9.3459,1.0001,1.0396,25.2685,0.1443,4.1216,0.23,2e-05,,Z,10.0,amp
3942646,0.170685,0.056895,0.11379,0.333333,332,0.1159102053562191,12.4,2.6,0.0997093252483953,10.6,2.2,14.71,0.36,117,0.05858587021112,13.6,1.8,0.0561276296178497,14.1,2.0,15.38,0.43,5.8587,5.87,88.6918,0.0099,29.1269,3.5089,3.5869,12.8246,0.0123,10.5524,0.07,1.0,,L,7.0,period
3964412,0.166108,0.166111,0.16611,1.000018,310,0.0880232613919692,2.9,1.4,0.1455562538985705,5.6,2.1,15.42,0.4,49,0.04724553883583,1.9,1.2,0.0427456969116328,2.9,1.0,15.15,0.43,6.0202,6.054,29.5858,0.02,34.183,1.0029,1.0061,311.5265,1.071,53.4851,0.03,2e-05,Z,,,
3991291,0.849046,0.424519,0.636782,0.499995,517,0.0810489396657216,1.1,0.8,1.1836986972795651,10.4,3.4,15.64,0.3,44,0.0361036070298066,1.5,1.0,0.1812857767652804,30.5,4.5,15.51,0.32,1.1778,1.1947,59.0319,0.1067,19.3346,2.3556,2.4367,12.3297,0.0497,7.0696,0.02,0.66668,L,,,
400425,0.287811,0.287812,0.287812,1.000003,617,0.132836511796479,2.3,1.2,0.1331968501647336,2.3,1.2,15.87,0.38,49,0.0457885006783975,2.7,1.4,0.0457885006783975,2.7,1.4,15.83,0.36,3.4745,3.4773,357.7818,0.0232,25.2277,1.1582,1.1737,64.4122,0.064,5.9282,0.02,0.0,Z,,,
407450,1.906481,3.813113,2.859797,2.000079,591,0.1276015442502064,2.4,1.2,0.4175833656758603,4.5,1.3,16.47,0.65,49,0.0432682687716067,14.8,2.3,0.2300954586531338,49.0,3.4,16.49,0.83,0.5245,0.5274,353.9823,0.0103,7.2088,0.2621,0.265,348.4321,0.137,6.6907,0.18,0.6667,,,6.0,period
4136438,0.517298,0.517307,0.517302,1.000017,458,0.0605608470166391,1.2,0.8,0.0671168175893265,1.5,0.9,16.01,0.94,48,0.0170754458426141,1.2,0.7,0.0145547180207665,1.0,0.6,16.13,0.74,1.9331,1.936,352.1127,0.0933,14.5651,1.0031,1.0062,320.0,0.1079,6.8177,0.2,2e-05,Z,,,
4139829,0.584193,0.584179,0.584186,0.999976,464,0.0881594098543572,1.2,1.0,0.0922113305163984,1.3,0.9,16.14,0.75,43,0.0371279234689584,2.2,1.3,0.0303856682995493,1.8,1.2,16.21,0.56,1.7118,1.7146,356.5062,0.1574,15.9235,1.7118,1.7153,287.7698,0.0715,6.7181,0.19,2e-05,Z,,,
4182729,0.681458,0.681461,0.68146,1.000004,299,0.0524278412695954,1.6,1.1,0.0539837673522993,1.6,1.2,14.93,0.54,334,0.0448640782489825,2.4,1.3,0.0452627774222799,2.4,1.3,14.89,0.43,1.4674,1.4722,211.8644,0.057,7.4245,1.4675,1.4703,345.4231,0.0626,13.0882,0.11,0.0,L,,,
4306725,0.155639,0.466923,0.311281,3.000039,500,0.0862548034127929,2.3,1.3,0.1252100710997519,5.1,2.0,15.24,0.34,70,0.0633512820127556,3.3,1.9,0.0493197069919926,2.9,1.5,15.08,0.35,6.4251,6.459,29.5247,0.0114,30.5172,1.0017,1.0122,95.2381,0.0791,10.143,0.01,1.00001,Z,,,
4331112,0.659718,0.329859,0.494788,0.5,478,0.0573485712337759,2.2,1.3,0.8704564072353304,69.2,10.1,14.73,0.34,45,0.0474985327329215,2.7,1.1,0.2703835950632313,40.3,6.9,14.76,0.27,1.5158,1.5328,58.9797,0.1145,23.2709,3.0316,3.125,10.7072,0.0254,4.9857,0.07,0.66667,L,,,
4333766,0.720861,0.72085,0.720856,0.999985,295,0.1437339756409053,1.5,0.9,0.151935075465104,1.6,1.0,16.65,0.6,49,0.0500921154612991,1.5,1.2,0.0507226047031216,1.5,1.1,16.65,0.49,1.3872,1.421,29.5683,0.0532,6.3845,1.3872,1.402,67.7277,0.0613,6.5132,0.11,2e-05,Z,,,
4359545,0.514304,0.514305,0.514304,1.000002,278,0.1367601925440798,19.8,2.9,0.1367601925440798,19.8,2.9,15.32,0.69,156,0.0950388782564262,20.0,3.8,0.0949232050048847,19.7,3.7,15.37,0.51,1.9444,2.0028,17.1086,0.0432,4.3282,1.9444,1.9735,34.3761,0.0195,11.9568,0.18,0.0,,Z,10.0,amp
4523704,0.630008,0.315002,0.472505,0.499997,561,0.1450286335411392,0.9,0.8,1.123814054611215,4.9,2.5,16.38,0.4,62,0.0644527434640258,1.4,1.2,0.5534170662370362,33.9,6.6,16.46,0.3,1.5873,1.6042,59.1017,0.0474,20.4798,1.0582,1.086,35.9971,0.1053,9.5908,0.1,0.66667,Z,,,
452441,0.229096,0.229098,0.229097,1.000009,377,0.0682434197023952,10.2,2.8,0.0754853503772057,11.9,2.7,14.86,0.73,50,0.0395378899094245,21.7,2.9,0.0404603457630818,23.5,2.9,14.64,0.82,4.365,4.4356,14.1723,0.0049,11.6395,4.3649,4.4595,10.5652,0.0219,7.5846,0.09,1e-05,,Z,9.0,amp
4545362,0.52132,0.521322,0.521321,1.000004,483,0.0680745510644445,1.3,1.0,0.0664582802517355,1.4,1.0,15.92,0.96,45,0.0196656425985491,1.3,1.0,0.0195363653525129,1.4,1.0,16.06,0.72,1.9182,1.952,29.634,0.0608,13.004,2.0003,2.0049,219.539,0.4133,44.9517,0.24,0.0,Z,,,
4546177,0.536335,0.536311,0.536323,0.999955,255,0.1457434764395732,20.2,3.3,0.1482517466858078,22.8,3.3,15.09,0.76,45,0.0983990329582291,19.4,4.5,0.0926497678094839,19.2,4.5,15.25,0.53,1.8645,1.9337,14.4592,0.1093,8.5173,1.8647,1.9338,14.4781,0.0562,6.2045,0.23,4e-05,,Z,10.0,amp
4547090,0.612285,0.612341,0.612313,1.000091,511,0.0326759941985469,5.5,1.1,0.0860551937782017,29.5,2.8,14.94,0.9,45,0.0440488693883921,10.3,2.5,0.0440723513285445,8.8,2.8,15.04,0.65,1.6332,1.6671,29.5116,0.0977,15.5603,1.0022,1.0455,23.1,0.1029,3.5866,0.25,9e-05,,Z,6.0,period
4600749,0.513403,0.51341,0.513407,1.000014,576,0.0494924676686684,2.4,1.2,0.0503777503255828,2.2,1.3,15.39,1.0,48,0.0258067911978217,1.7,1.6,0.0251110149671884,2.1,1.6,15.51,0.78,1.9478,1.9661,54.6299,0.0494,4.8896,2.0032,2.0313,35.6062,0.0762,7.9246,0.22,1e-05,Z,,,
4620408,0.803871,0.803872,0.803872,1.000001,582,0.1070699462121952,1.5,1.1,0.108003429137207,1.5,1.2,15.62,0.38,48,0.0341315836610167,1.5,0.9,0.0341315836610167,1.5,0.9,15.63,0.32,1.244,1.2468,357.1429,0.0949,16.3557,2.0024,2.0269,40.7997,0.0594,7.3103,0.06,0.0,Z,,,
4670587,0.357698,0.715393,0.536546,1.999992,555,0.2190855687228528,31.8,4.1,0.810478647067657,77.4,6.9,15.01,0.38,46,0.1825935741692359,23.3,4.4,0.2386352417437207,49.5,4.4,15.01,0.36,2.7957,2.7985,355.8719,0.0312,22.2632,0.9319,0.9657,29.6077,0.1308,6.1478,0.02,0.66666,,Z,12.0,period
4885717,0.512688,0.256339,0.384514,0.49999,548,0.0649639111684722,3.9,1.4,1.0777555431632095,47.0,7.4,14.87,0.37,43,0.0292942851087904,1.4,0.8,0.4304942664177548,61.6,8.9,14.86,0.32,1.9505,1.9688,54.5852,0.0968,34.5103,1.0017,1.0401,26.1028,0.156,5.1008,0.05,0.66668,L,,,
4912051,0.571577,0.571435,0.571506,0.999752,638,0.1480967267654705,9.4,2.1,0.2694129125357141,24.7,2.9,15.61,0.63,45,0.1466565391549391,36.5,4.9,0.1729129195238086,40.2,5.4,15.74,0.42,1.7495,1.7835,29.4855,0.0387,11.1132,2.0034,2.0944,10.986,0.0632,4.6086,0.21,0.00025,,Z,7.0,period
5004248,2091.923662,0.35694,1046.140301,0.000171,327,0.3009562494390613,7.4,2.5,0.5239681476349358,12.3,3.5,15.89,0.4,45,0.170715409778022,0.4,0.4,0.0002291646087351,0.6,0.7,15.68,0.04,0.0005,0.0005,0.0,0.0,0.0,2.8016,2.9237,8.187,0.0346,4.9973,0.36,1.99932,,L,8.0,period
5030686,0.960119,0.960133,0.960126,1.000015,382,0.0969961405048388,0.7,0.8,0.0955654922451788,0.7,0.9,15.72,0.33,46,0.0296514068035203,0.7,0.6,0.031083762191344,0.8,0.7,15.63,0.25,1.0415,1.0609,51.6929,0.0855,8.1084,1.0415,1.0443,354.6099,0.1023,4.7664,0.08,1e-05,L,,,
5037095,0.816589,1.633173,1.224881,1.999994,340,0.1567197889330461,2.2,1.0,0.4360900117448975,3.5,1.1,16.65,0.44,46,0.034317257361177,11.7,2.0,0.1768696112165032,84.8,4.7,16.43,0.91,1.2246,1.2526,35.7526,0.0089,4.5538,1.3904,1.4099,51.2295,0.0293,7.2842,0.47,0.66666,,,6.0,period
5037484,0.622999,0.622996,0.622998,0.999995,376,0.0474472663885891,3.2,1.4,0.0469422180726461,3.1,1.4,15.04,0.89,47,0.0184307158413101,1.3,1.1,0.0166459079655533,1.3,1.0,15.11,0.74,1.6051,1.6405,28.3046,0.0461,8.5066,1.6051,1.6237,53.8938,0.0586,6.9242,0.15,0.0,Z,,,
5095929,0.280684,0.280683,0.280684,0.999996,288,0.2289531607844867,0.9,0.8,0.2289531607844867,0.9,0.8,16.63,0.32,51,0.0784470507002398,2.1,1.4,0.0790390065514837,2.2,1.4,16.53,0.31,3.5627,3.6304,14.7743,0.0074,7.6702,1.1876,1.1966,111.4827,0.0934,8.9776,0.01,0.0,Z,,,
5202971,0.189245,0.189247,0.189246,1.000011,559,0.1352449385693138,1.1,1.0,0.1476002701578652,1.3,1.0,16.21,0.38,56,0.099524633164718,8.0,2.7,0.0963396763193691,6.9,2.6,16.06,0.37,5.2842,5.318,29.5421,0.0139,37.7793,0.9998,1.0034,275.8621,0.1227,9.583,0.01,1e-05,Z,,,
5272753,0.485827,0.485831,0.485829,1.000008,601,0.0373204491087362,1.5,0.9,0.0404739822095601,1.5,1.0,15.43,1.09,48,0.0274725773284998,3.5,1.6,0.0301083250613328,3.1,1.8,15.56,0.79,2.0583,2.0861,35.9777,0.0533,14.7049,2.0029,2.0399,26.9869,0.0438,5.4928,0.3,1e-05,L,,,
5308380,0.609172,0.609169,0.609171,0.999995,487,0.1005733443858847,1.6,1.1,0.1044325240269276,1.6,1.2,16.03,0.69,51,0.0262377817777206,1.4,1.1,0.0256105992489906,1.3,1.1,16.19,0.63,1.6416,1.6755,29.5116,0.0514,12.0085,1.6416,1.663,46.62,0.0636,7.6055,0.06,0.0,Z,,,
5364504,0.583805,0.583806,0.583806,1.000002,335,0.0828090616518049,0.8,0.8,0.0810711582574767,0.8,0.8,16.38,0.79,46,0.0233890057386864,1.1,0.8,0.0233890057386864,1.1,0.8,16.39,0.57,1.7129,1.7836,14.1463,0.0388,6.3834,1.7129,1.7161,316.9572,0.0557,5.4871,0.22,0.0,Z,,,
5374444,0.361871,0.361869,0.36187,0.999994,329,0.1934306327030606,3.0,1.5,0.186346089719407,3.0,1.5,15.99,0.35,47,0.0879856333979876,7.5,2.3,0.0908418731862743,7.4,2.3,15.96,0.35,2.7634,2.8339,14.1804,0.0197,9.7332,2.7634,2.7821,53.5762,0.056,9.3225,0.0,1e-05,Z,,,
5403552,27.296285,0.647004,13.971644,0.023703,302,0.1377165987718275,2.3,1.2,0.7068438425811309,3.7,1.4,16.09,0.4,52,0.2007169590877515,0.6,0.8,0.334937606535005,0.8,0.9,15.99,0.07,0.0366,0.0366,0.0,3.1565,5.6596,1.5456,1.5687,43.2994,0.0454,6.5631,0.33,1.90738,,,6.0,period
5547191,0.558006,0.260263,0.409134,0.466416,344,0.2112925573301019,1.9,1.0,0.8070551892002495,3.1,1.6,16.14,0.21,45,0.1818253082935411,0.6,0.7,0.3750402678215028,1.2,1.1,15.95,0.05,1.7921,1.8261,29.4291,0.0091,7.6434,3.8423,4.0208,5.6019,0.0287,4.3331,0.16,0.72774,,,6.0,period
5549773,0.374917,0.374914,0.374916,0.999992,533,0.0908883145126392,0.6,0.7,0.0916782581200323,0.6,0.7,16.02,0.38,45,0.0387322840281059,0.9,0.9,0.0462210254633886,0.9,1.0,16.01,0.28,2.6673,2.7012,29.4681,0.0441,20.1079,2.6673,2.6704,320.5128,0.0681,11.7385,0.1,1e-05,Z,,,
5551935,1465.019725,0.63236,732.826043,0.000432,503,0.2246046309590852,2.9,1.8,0.3531332931019805,3.9,2.1,16.22,0.4,45,0.2901773376935287,1.3,0.8,0.0111838402823853,1.4,1.0,16.08,0.04,0.0007,0.0007,0.0,153.2738,0.0,1.0017,1.0476,21.7841,0.0652,2.0062,0.36,1.99827,,,6.0,period
5556154,0.147803,0.295609,0.221706,2.00002,605,0.1222034973662168,1.4,1.0,2.333431403022272,12.3,4.2,15.87,0.32,45,0.1065626364048212,6.2,3.0,0.2593057257808292,69.9,8.6,15.79,0.36,6.7657,6.7996,29.5203,0.0164,43.4723,3.3828,3.5188,7.3527,0.0196,4.0389,0.04,0.66668,,Z,6.0,period
5645718,1.822488,1.822697,1.822592,1.000115,562,0.1046829393635205,3.2,1.0,0.1190552947392219,3.6,1.0,15.97,0.35,51,0.070527315574553,41.1,2.1,0.085144712509678,40.4,2.5,15.78,0.36,0.5487,0.5516,344.8276,0.0312,13.062,0.5486,0.5526,250.0,0.0678,5.0024,0.01,0.00011,Z,,,
5707807,1.083763,0.454624,0.769194,0.419487,313,0.328927253679233,5.9,2.2,0.4699021635626487,7.7,2.3,16.01,0.4,46,0.0581959267021555,62.4,2.0,0.1590281458028362,126.3,5.7,16.21,0.6,0.9227,0.9524,33.6814,0.0376,5.1762,2.1997,2.2112,86.4304,0.0318,6.9105,0.2,0.81792,,,6.0,period
5727443,0.593626,0.593627,0.593626,1.000002,313,0.1340536806605003,1.1,0.9,0.1340536806605003,1.1,0.9,16.47,0.61,47,0.0314194673511961,0.9,1.0,0.0302606631240936,0.9,0.9,16.51,0.56,1.6846,1.7524,14.7493,0.0641,6.415,1.6846,1.6972,79.4913,0.059,6.8664,0.05,0.0,Z,,,
5749985,0.606284,0.60629,0.606287,1.00001,340,0.110298811707468,1.0,0.8,0.1062095636398639,1.0,0.8,16.19,0.45,51,0.0304788110673449,1.1,0.7,0.0319173527815266,1.1,0.7,16.15,0.35,1.6494,1.7171,14.7612,0.0639,7.5675,1.6494,1.6533,254.1296,0.0502,6.7386,0.1,1e-05,Z,,,
5895287,0.539169,0.539184,0.539176,1.000028,522,0.0953663155453932,5.2,1.7,0.0979940619292697,6.4,1.8,15.53,0.75,45,0.0709824026344161,13.7,3.0,0.0753145023866393,14.0,3.2,15.65,0.52,1.8547,1.8887,29.4594,0.0689,14.0426,1.8547,1.8773,44.1112,0.0533,5.0135,0.23,3e-05,Z,,,
5931160,0.6647,0.664708,0.664704,1.000012,587,0.0511306764252143,0.9,0.8,0.0478784379987097,0.9,0.8,15.17,0.35,45,0.0380765985018731,1.0,0.9,0.0464217415317065,1.0,1.0,15.1,0.26,1.5044,1.5383,29.5421,0.0822,14.5345,1.5044,1.5162,84.4951,0.0545,5.8301,0.09,1e-05,Z,,,
6023067,1.332815,0.666393,0.999604,0.499989,500,0.0711064928417806,2.6,1.2,0.4141110578832958,11.1,1.9,16.02,0.8,51,0.0369986430984551,44.2,1.5,3.7064993710874735e-06,63.9,2.8,15.98,0.51,0.7503,0.7672,59.2417,0.0097,7.0164,0.5013,0.5047,292.8258,0.0704,4.293,0.29,0.66669,,,6.0,period
6203836,1.721442,232.390372,117.055907,134.997503,308,0.0537504424794032,2.8,0.9,0.5523827384468786,5.1,0.8,15.04,0.35,124,0.5785600774018482,1.1,1.0,0.3940188590790363,0.9,1.0,14.83,0.02,0.5809,0.5841,315.4574,0.0196,8.5108,0.0357,0.0357,0.0,1.9645,3.4967,0.33,1.97059,,,6.0,period
6319490,795.588387,0.30958,397.948984,0.000389,504,0.0417152431478449,19.3,1.6,0.0791203507435516,25.5,1.8,15.15,0.71,45,0.1392846532277589,0.5,0.6,0.0122879436750821,1.0,1.0,14.97,0.05,0.0013,0.0013,0.0,40.5423,0.1666,3.2302,3.3386,9.2276,0.036,6.7267,0.66,1.99844,,,6.0,period
664583,0.602994,0.603021,0.603008,1.000045,449,0.1159036053841335,1.8,1.1,0.1479083727644281,2.8,1.4,16.18,0.56,48,0.0640806636021812,4.7,2.2,0.0681967927283136,4.6,2.2,16.12,0.46,1.6584,1.6612,357.7818,0.0407,10.5905,1.6584,1.667,116.6181,0.0639,8.6314,0.1,4e-05,Z,,,
6668961,0.562697,0.28135,0.422024,0.500003,465,0.094925236531937,0.8,0.7,1.1548008664030471,6.7,3.0,16.4,0.46,51,0.1013441213231245,4.1,2.3,0.4251310608039835,40.6,7.0,16.47,0.36,1.7772,1.7941,58.9623,0.0541,18.8639,1.7772,1.8523,13.3094,0.1114,7.0149,0.1,0.66666,L,,,
6684682,953.086219,0.400564,476.743392,0.00042,273,0.0742594189560387,20.8,1.9,0.0470926392121629,22.2,3.0,14.87,0.37,41,0.4660365429204549,1.0,1.2,0.0032578789023886,0.9,1.0,14.69,0.03,0.001,0.001,0.0,83.9988,0.1059,2.8762,2.8863,98.912,0.013,2.9016,0.34,1.99832,,,6.0,period
6729261,0.279963,0.55992,0.419941,1.999979,625,0.3716251460298929,5.2,1.9,0.7772429541094513,8.5,2.6,15.84,0.21,43,0.2494559581260968,7.0,3.4,0.2871216801053026,16.3,3.9,15.98,0.18,3.5719,3.6058,29.4985,0.0127,21.3925,0.5692,0.5925,42.8541,0.1573,4.4135,0.03,0.66666,,Z,6.0,period
6805826,1.259047,0.629461,0.944254,0.49995,314,0.2172495058519655,18.6,3.8,0.8149197462616322,51.8,8.9,14.93,0.31,52,0.142514690708548,27.7,4.2,0.340119665250495,61.9,8.8,14.9,0.32,0.7943,0.8111,59.2066,0.0814,6.0242,1.9618,2.0026,24.5008,0.0552,7.0165,0.01,0.66675,L,,,
6819457,0.436282,0.436265,0.436274,0.999961,325,0.1202477732611472,32.5,3.6,0.1473590058839923,39.8,3.9,15.03,0.95,103,0.1557671245918419,71.8,8.1,0.1566812946924053,74.9,8.5,15.23,0.65,2.2921,2.295,346.0208,0.0669,9.4986,2.2922,2.3845,10.8301,0.0288,8.7593,0.3,4e-05,,Z,7.0,amp
