LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,IndicatorType,ChiType,BE_score,period_vs_amp
17547893,0.541471,0.541479,0.541475,1.000015,524,0.0475911156038424,2.1,1.1,0.0485998094083277,2.2,1.1,15.54,0.93,46,0.0201320568321276,2.3,1.1,0.0222086548562284,2.4,1.2,15.65,0.7,1.8468,1.9248,12.8312,0.0645,11.3975,0.9234,0.9498,37.9363,0.164,7.8704,0.23,1e-05,Z,,,
17555840,0.518813,0.518836,0.518824,1.000044,545,0.1903224508441411,3.5,1.5,0.1846352523164196,3.7,1.5,16.46,0.7,46,0.1149997043985601,22.6,4.0,0.1095788094473776,20.8,3.9,16.45,0.6,1.9275,1.9613,29.5902,0.039,11.4546,0.9273,0.9321,208.9864,0.1363,5.5432,0.1,4e-05,Z,,,
19448961,0.335895,1.013566,0.67473,3.017508,251,0.1784722535472613,1.3,1.1,0.5078849496899307,4.8,2.2,16.09,0.42,208,0.2507843242647699,6.0,2.6,1.0413398090731754,14.1,4.2,16.2,0.2,2.9771,3.0148,26.5358,0.0337,7.6349,0.9866,0.992,185.8736,0.047,9.4416,0.22,1.00436,,Z,8.0,period
21126144,0.547549,0.54755,0.547549,1.000002,574,0.0307212868137275,5.1,1.2,0.0307212868137275,5.1,1.2,14.75,0.86,46,0.0199959263108649,2.5,1.2,0.0201517555849451,2.4,1.2,14.8,0.68,1.8263,1.8603,29.4638,0.1136,14.3718,1.003,1.0108,128.4522,0.0748,5.6091,0.18,0.0,Z,,,
21200464,0.55507,0.555074,0.555072,1.000007,531,0.0279792845600406,3.6,1.3,0.0310502241725286,3.5,1.3,14.73,0.95,45,0.0175547364742627,2.1,1.2,0.0167998176479235,2.2,1.1,14.78,0.75,1.8016,1.8353,29.6077,0.0441,10.5936,0.6005,0.6172,60.1323,0.1553,6.0096,0.2,1e-05,Z,,,
21303309,0.675428,0.675434,0.675431,1.000009,450,0.0628824853275524,0.8,0.8,0.0625131838748899,0.9,0.8,15.74,0.44,41,0.0388066709995548,1.3,1.2,0.0377605065059573,1.2,1.1,15.69,0.34,1.4805,1.5144,29.5377,0.0788,11.1143,0.5013,0.5091,128.4522,0.6707,7.1952,0.1,1e-05,Z,,,
21397555,0.278619,0.27862,0.27862,1.000004,434,0.0956460324121172,1.6,1.1,0.0979189709158238,1.6,1.1,15.7,0.4,41,0.0337039486420743,0.7,0.7,0.0337039486420743,0.7,0.7,15.76,0.29,3.5891,3.623,29.5203,0.0313,26.4225,1.1964,1.2105,70.7464,0.0876,6.0639,0.11,0.0,Z,,,
21460667,0.534598,0.534601,0.5346,1.000006,441,0.0790458072300904,3.7,1.7,0.0853236226829257,4.1,1.7,15.52,0.86,43,0.0348942148663466,2.3,1.6,0.0370142309875618,2.3,1.7,15.62,0.6,1.8706,1.9044,29.5334,0.0519,12.4177,0.9353,0.9578,44.4543,0.2924,12.0856,0.26,1e-05,Z,,,
21474739,0.462885,0.462875,0.46288,0.999978,512,0.0307852873848289,11.1,1.8,0.0356511301965475,18.7,2.0,14.33,0.83,46,0.0296197653546356,3.0,1.7,0.0358154705715242,3.5,2.1,14.43,0.63,2.1604,2.2392,12.6855,0.0665,18.0862,1.4967,1.523,37.9219,0.073,7.2862,0.2,2e-05,Z,,,
21556651,0.614826,0.614808,0.614817,0.999971,572,0.1146129047081425,6.5,1.8,0.124689187753023,7.5,2.0,15.55,0.66,46,0.0816656231751111,19.1,3.1,0.0797864209218539,21.5,2.9,15.62,0.49,1.6265,1.663,27.3523,0.0608,14.3024,0.8133,0.8209,131.7523,0.116,8.1209,0.17,3e-05,Z,,,
21574197,0.699513,0.349752,0.524632,0.499994,553,0.1321286539296392,1.3,1.0,1.2335797433465845,8.4,3.4,16.17,0.38,46,0.0525817201376275,1.1,1.1,0.5202760159795295,32.7,6.0,16.15,0.3,1.4296,1.4465,59.0319,0.0691,19.4774,0.9997,0.9997,0.0,10.6356,245.091,0.08,0.66668,L,,,
21574229,0.531469,0.531472,0.53147,1.000006,373,0.0567249560728238,0.8,0.8,0.0570833594565999,0.9,0.8,16.19,1.01,46,0.0280021258555372,2.5,1.3,0.0221757831550724,2.6,1.0,16.29,0.77,1.8816,1.9422,16.5057,0.1155,13.7098,0.9408,0.9606,50.5306,0.1368,6.8868,0.24,1e-05,Z,,,
21847613,0.696094,0.34805,0.522072,0.500004,456,0.1641346379567406,1.2,1.0,0.6297361417212897,5.6,2.4,16.21,0.37,72,0.0940310876967792,2.3,1.5,0.1828123430306975,12.2,2.7,16.22,0.25,1.4366,1.4535,59.0493,0.0641,17.8654,1.4366,1.4671,32.7439,0.0672,6.5816,0.12,0.66666,L,,,
21874209,0.611295,0.611286,0.61129,0.999985,593,0.1208120227730747,17.9,2.5,0.1221338719033477,18.1,2.5,15.12,0.59,44,0.0565840792102136,9.3,3.2,0.0545508107654506,9.4,3.1,14.96,0.68,1.6359,1.6698,29.4985,0.0793,16.2134,0.818,0.8364,54.1565,0.1554,7.9206,0.09,1e-05,Z,,,
21880646,0.54356,0.502715,0.523138,0.924857,479,0.1465345612050206,313.9,12.3,0.9032353327480404,1034.1,26.1,13.67,0.63,45,0.0213227840193754,1.9,1.0,0.2717722843590794,80.5,7.3,16.15,0.81,1.8397,1.8736,29.5508,0.0459,13.0801,0.9996,1.0127,76.2777,0.2145,7.7291,0.18,0.07808,,L,9.0,period
21945241,0.472332,0.472334,0.472333,1.000004,404,0.0721902270523341,1.1,0.9,0.0752575665338389,1.2,1.0,16.23,1.1,49,0.023825212674224,3.1,0.9,0.0249701795039639,3.4,0.9,16.44,0.85,2.1172,2.1544,26.8637,0.0569,10.4838,1.0586,1.0781,51.2821,0.1371,7.4161,0.25,0.0,Z,,,
21947560,0.480496,0.480497,0.480496,1.000002,322,0.0778603444944146,12.7,2.5,0.0778603444944146,12.7,2.5,14.89,0.76,60,0.0457259171211426,25.5,2.9,0.0478323793163095,25.0,3.0,14.83,0.77,2.0812,2.119,26.4306,0.0325,6.8567,1.0786,1.1179,25.4647,0.0583,5.8731,0.01,0.0,,Z,8.0,period
21948290,0.511127,0.511115,0.511121,0.999977,354,0.101148769220036,11.9,2.3,0.1119008178967836,14.5,2.2,15.39,0.76,57,0.063604733045984,12.5,2.5,0.0538162015523858,16.1,2.1,15.41,0.64,1.9565,1.9796,43.2339,0.0612,8.8706,0.6522,0.6631,91.617,0.0881,4.7054,0.12,2e-05,L,,,
21948919,0.584462,0.584462,0.584462,1.0,396,0.0626117179264296,4.7,1.8,0.0626117179264296,4.7,1.8,14.9,0.59,47,0.0355638560511535,3.8,1.6,0.0355638560511535,3.8,1.6,14.86,0.52,1.711,1.7138,357.7818,0.0661,14.2209,1.711,1.7154,225.9887,0.0599,6.7273,0.07,0.0,Z,,,
21966412,0.684606,0.684615,0.68461,1.000013,289,0.098184344134034,1.0,0.7,0.0970224549246482,1.0,0.7,15.97,0.35,60,0.0362945119912625,1.1,0.9,0.0362461259696481,1.1,0.8,15.86,0.3,1.4607,1.4887,35.6633,0.054,10.4036,1.4607,1.4822,46.3929,0.0347,6.5404,0.05,1e-05,L,,,
22034371,0.530768,0.530754,0.530761,0.999974,268,0.0648060291772126,3.5,1.3,0.0705993767654539,4.3,1.3,15.6,1.03,81,0.0279602286809958,2.2,1.1,0.0288660520737974,3.2,1.2,15.72,0.74,1.8841,1.9001,62.383,0.0866,8.1233,1.8841,1.9434,16.8577,0.0495,10.7271,0.29,3e-05,L,,,
22244513,0.604149,0.604077,0.604113,0.999881,330,0.1851508737953517,9.2,2.5,0.2266084663182625,16.4,3.0,15.54,0.45,56,0.1066381182689034,16.2,3.6,0.1311055618622231,19.0,4.1,15.47,0.42,1.6552,1.6951,25.0627,0.0391,8.1595,1.6553,1.6587,302.5719,0.0394,5.3408,0.03,0.00012,,Z,10.0,period
22571231,0.612483,0.612486,0.612484,1.000005,500,0.0570447476197028,1.2,1.0,0.0564461611874851,1.2,1.0,15.56,0.64,47,0.0336568906727095,1.3,1.1,0.0314808434925599,1.2,1.1,15.54,0.51,1.6327,1.6692,27.3673,0.0759,16.5295,0.6301,0.6516,46.6309,0.119,6.73,0.13,0.0,Z,,,
22592060,1.862633,0.620874,1.241754,0.333331,355,0.1891423275601894,4.8,1.7,0.1875226596458976,5.4,1.5,16.13,0.47,55,0.1542937077656958,8.3,3.1,0.128183954525307,8.6,2.6,16.12,0.28,0.5369,0.5481,88.7705,0.1587,8.1781,1.6107,1.6836,13.7146,0.0415,3.7686,0.19,1.0,L,,,
22639551,0.661227,0.661226,0.661226,0.999998,298,0.0479571347987086,4.9,2.0,0.0491003498117515,5.0,2.0,14.24,0.56,59,0.0262570300632064,1.8,1.0,0.0262570300632064,1.8,1.0,14.23,0.46,1.5123,1.5315,52.233,0.0721,9.345,1.5123,1.5341,45.9453,0.0535,8.2258,0.1,0.0,Z,,,
22708283,0.547343,0.820968,0.684156,1.499915,258,0.1429741587404498,6.0,2.2,0.5434210918004374,25.7,5.1,15.05,0.34,82,0.2330418555201061,8.8,3.2,0.7140866012871455,23.6,6.0,15.11,0.2,1.827,1.8609,29.4985,0.0762,13.7734,1.218,1.2349,59.4884,0.026,7.4509,0.14,0.39995,,Z,7.0,period
22828215,0.574536,0.574535,0.574536,0.999998,585,0.0415917265429262,12.5,1.5,0.0415917265429262,12.5,1.5,14.69,0.72,45,0.0316466845160696,5.9,1.4,0.0307197417490254,5.8,1.4,14.65,0.6,1.7405,1.7744,29.5377,0.0607,14.6199,1.7405,1.7454,207.0393,0.0586,7.0326,0.12,0.0,Z,,,
22922490,0.456484,0.338908,0.397696,0.742431,263,0.2952368863530681,3.1,1.7,0.8907974701108263,6.7,2.4,16.33,0.4,55,0.2342040259370134,27.1,4.3,0.3807383310440692,41.0,6.6,16.42,0.29,2.1907,2.2846,10.644,0.031,8.7434,0.474,0.4839,101.4199,0.0807,4.9561,0.11,0.29564,,Z,7.0,period
23032545,0.480424,0.480431,0.480428,1.000015,302,0.1064485931643865,20.2,3.0,0.1002190798390223,21.2,3.0,14.93,0.84,81,0.0751514636954446,26.5,3.5,0.0850299998141191,28.0,3.9,14.9,0.72,2.0815,2.1492,14.7656,0.0493,9.108,2.0814,2.0842,353.9823,0.0248,10.3708,0.12,1e-05,,Z,9.0,amp
23184879,0.75264,0.376319,0.56448,0.499999,539,0.2175959287821711,32.6,4.9,0.9268839406146148,85.8,8.9,14.94,0.45,51,0.1887279870771925,37.1,5.2,0.3022176841967705,101.4,8.7,15.01,0.31,1.3287,1.3456,59.1017,0.0383,10.4025,1.3286,1.3382,104.4932,0.0578,5.009,0.14,0.66667,Z,,,
23223856,0.586642,0.586647,0.586644,1.000009,266,0.0994184551914047,22.7,3.4,0.0961828069675881,22.3,3.4,14.87,0.64,59,0.0682330612807421,39.3,3.1,0.0672720759554367,41.1,3.0,14.92,0.55,1.7046,1.7113,149.5886,0.0452,6.9438,1.7044,1.7416,26.8745,0.0449,6.7494,0.09,1e-05,,Z,9.0,amp
23363752,0.548322,0.274162,0.411242,0.500002,317,0.0948438384586357,34.6,2.9,0.5316792821985016,141.4,11.2,14.16,0.36,73,0.0799155822190582,1.8,1.5,0.6726098491382044,33.4,7.8,14.2,0.27,1.8237,1.859,28.3607,0.0527,13.018,1.2158,1.2221,158.1028,0.0342,7.485,0.09,0.66666,,L,7.0,period
23375937,0.950459,0.616816,0.783638,0.648966,309,0.331430172162322,4.7,2.0,0.5194216966563636,6.8,2.5,16.26,0.46,91,0.209937922447204,12.9,3.3,1.0213177515043432,31.3,6.9,16.27,0.28,1.0521,1.0521,0.0,0.1338,3.7869,1.6209,1.6378,59.1716,0.0138,5.8636,0.18,0.42576,,Z,8.0,period
23378473,0.577873,0.36586,0.471866,0.633115,305,0.1546097139615729,5.0,1.5,0.5659110640466176,11.4,2.6,15.8,0.51,88,0.2305767363110889,35.9,5.2,0.6358461069047419,65.6,7.9,15.9,0.32,1.7305,1.7983,14.7417,0.0401,8.0958,2.7336,2.7645,32.352,0.0207,14.5723,0.19,0.44931,,Z,9.0,period
23500879,0.354834,0.523422,0.439128,1.475118,455,0.2223301078297309,2.6,1.6,1.062449511180696,9.3,3.2,15.95,0.31,46,0.1232581067051118,10.2,2.9,0.3722095793515593,35.9,7.4,16.02,0.31,2.8182,2.8521,29.5552,0.022,16.8259,1.0009,1.0433,23.6211,0.062,3.6878,0.0,0.38392,,Z,6.0,period
23509389,0.836162,0.278695,0.557428,0.333303,453,0.2775215985331981,1.3,1.2,0.3288089430408111,1.7,1.4,16.36,0.27,45,0.1280907087345741,2.7,2.0,0.1861764573343427,5.5,2.3,16.41,0.23,1.1959,1.2072,88.4956,0.0549,21.0161,3.5882,3.7541,6.0297,0.0344,4.6661,0.04,1.00007,L,,,
23510796,0.657099,0.328549,0.492824,0.499999,484,0.0777265229180843,2.1,1.3,1.202100648709454,28.0,6.0,15.2,0.35,47,0.060301777710484,1.5,1.4,0.5901824256766858,64.2,9.7,15.23,0.26,1.5218,1.5388,58.9275,0.0694,21.9812,3.0437,3.0628,52.3013,0.0589,12.1007,0.09,0.66667,Z,,,
23596342,0.602841,0.602846,0.602844,1.000008,286,0.1854622115000041,1.8,1.2,0.193693309177123,1.9,1.2,16.28,0.41,59,0.0672132083246108,3.5,1.7,0.0678472851851234,3.5,1.6,16.3,0.38,1.6588,1.6762,57.5209,0.0517,8.2285,1.6588,1.6632,225.7336,0.0439,6.4639,0.03,1e-05,L,,,
23603002,0.841299,0.84126,0.84128,0.999954,315,0.0735775498334014,3.9,1.3,0.1102999716241663,5.2,1.7,15.32,0.44,59,0.0446938578079763,2.5,1.4,0.060060523364053,4.7,1.9,15.35,0.34,1.1886,1.2069,54.7196,0.1016,12.3386,2.3775,2.4366,16.9133,0.0206,5.8315,0.1,5e-05,L,,,
23604060,0.469075,0.469102,0.469088,1.000058,344,0.1175224803922424,22.4,3.6,0.1144192149093153,26.7,3.7,14.77,0.78,59,0.0944032026501384,61.0,6.4,0.0822587529974707,77.8,5.4,14.77,0.72,2.1319,2.2313,10.0528,0.0447,5.6299,2.1317,2.1974,15.2207,0.058,8.6861,0.06,6e-05,,Z,8.0,period
23624228,0.364453,0.364454,0.364454,1.000003,295,0.2169223197277907,23.2,3.8,0.2072889315808127,23.2,3.7,15.03,0.32,75,0.1700219066715441,23.2,4.8,0.1700219066715441,23.2,4.8,14.95,0.38,2.7438,2.8143,14.1854,0.0153,6.6595,0.9999,1.0373,26.7237,0.0602,5.3487,0.06,0.0,,Z,6.0,amp
23713423,0.474515,0.352641,0.413578,0.743161,294,0.3253351311097247,7.8,2.7,0.6846097577451477,18.5,4.2,15.78,0.37,88,0.1671973984335323,23.8,4.1,0.4991658272809099,55.2,6.4,15.79,0.33,2.1074,2.1772,14.3266,0.0464,8.5847,2.8358,2.8745,25.8198,0.0165,7.4634,0.04,0.29468,,Z,12.0,period
23876082,0.589794,0.589802,0.589798,1.000014,476,0.0665177523417906,1.1,0.9,0.0701976779426149,1.1,1.0,15.87,0.67,51,0.0214338189052815,0.7,0.7,0.0239187943516531,0.7,0.8,15.88,0.51,1.6955,1.7294,29.5029,0.0518,14.2731,1.0025,1.0089,155.7632,0.0904,5.2904,0.16,1e-05,Z,,,
23968149,0.378463,0.609907,0.494185,1.611537,359,0.2367020702678021,9.2,2.5,0.8069985743279889,19.1,3.4,15.81,0.45,58,0.1784056942293012,20.2,4.3,0.4038708569390971,57.2,8.2,15.9,0.31,2.6423,2.6592,59.2066,0.0206,8.0442,1.6396,1.6425,349.6503,0.0783,10.1497,0.14,0.46833,,Z,13.0,period
23978324,0.466322,0.544089,0.505206,1.166767,299,0.095723335413933,213.9,7.1,0.7036029766893892,877.2,22.8,13.66,0.67,71,0.0284199447713323,4.5,1.6,0.6068211574899235,178.2,15.9,15.23,0.7,2.1444,2.2147,14.2278,0.0372,8.2246,1.8379,1.9204,12.1315,0.0591,6.1486,0.03,0.15393,,L,7.0,period
24010683,0.588512,0.588509,0.58851,0.999995,569,0.0978621153477114,1.1,0.9,0.096835321208024,1.1,0.9,16.16,0.58,43,0.0301096781191813,1.0,0.9,0.0304489077918233,1.0,0.9,16.09,0.47,1.6992,1.733,29.5552,0.0703,15.6208,1.6992,1.7025,301.2048,0.0706,6.5798,0.11,1e-05,Z,,,
24020106,0.542397,0.542396,0.542396,0.999998,584,0.1750024933763817,16.0,2.9,0.1748653754648109,16.0,2.9,15.42,0.52,46,0.073843881119242,29.5,3.9,0.073843881119242,29.5,3.9,15.24,0.68,1.8437,1.8776,29.4855,0.0433,10.8738,2.8463,2.927,12.3946,0.0366,5.7922,0.16,0.0,,Z,10.0,amp
24050838,0.350489,0.350489,0.350489,1.0,252,0.2048553934031235,12.7,2.6,0.2048553934031235,12.7,2.6,15.39,0.49,84,0.1799378871369581,14.8,3.4,0.1799378871369581,14.8,3.4,15.45,0.31,2.8532,2.9209,14.7623,0.0233,6.8146,1.4266,1.4388,82.0008,0.0222,6.0103,0.18,0.0,,Z,10.0,amp
24192279,0.470259,1.358281,0.91427,2.888368,596,0.0371014261005872,5.1,1.6,0.7904985899227578,232.0,12.0,14.72,1.03,41,0.2759766727909464,275.6,15.1,0.2109725707088819,228.1,15.9,14.92,0.62,2.1265,2.1604,29.5203,0.0673,13.8718,2.1264,2.1874,16.419,0.0767,6.3149,0.41,0.97129,,Z,9.0,period
24257481,0.291239,0.291218,0.291228,0.999928,303,0.3161528142116903,43.1,5.7,0.4042946190424281,67.1,7.8,14.81,0.38,59,0.2521741173108857,22.7,5.2,0.2423883666568911,20.6,5.5,15.0,0.25,3.4336,3.4701,27.4048,0.018,10.5892,1.1446,1.1527,123.6858,0.058,8.0691,0.13,7e-05,Z,,,
24262387,0.697062,0.348532,0.522797,0.500001,338,0.0865099783175711,2.5,1.2,1.0671976861299195,27.3,5.9,15.4,0.41,59,0.060565990607528,1.5,1.4,0.3301868255492921,41.9,5.8,15.45,0.28,1.4346,1.4529,54.7495,0.0782,14.5219,1.0013,1.0042,348.4321,0.0209,0.0,0.13,0.66666,L,,,
24262890,0.60046,0.600462,0.600461,1.000003,329,0.082951741890492,1.0,0.8,0.077384611599324,1.0,0.8,16.25,0.61,65,0.0427311440136673,2.2,1.5,0.0429273606558558,2.2,1.5,16.23,0.5,1.6654,1.7019,27.3898,0.0576,13.9389,1.6654,1.6712,170.7942,0.0588,9.2616,0.11,0.0,Z,,,
62758,0.209055,0.651565,0.43031,3.116716,276,0.0725120900973477,1.1,1.0,0.9546462103925982,9.6,3.1,15.93,0.65,62,0.0284075889674286,1.3,1.0,0.6124334990602481,111.3,12.9,15.0,0.43,4.7834,4.854,14.1764,0.0076,16.1867,1.5348,1.5836,20.4939,0.0872,4.7024,0.22,1.02835,,,6.0,period
92986,9.312872,0.651565,4.982218,0.069964,289,0.1389324026981669,17.7,2.0,0.2225018913654683,23.6,2.5,14.81,0.25,62,0.0284075889674286,1.3,1.0,0.2410321533969225,80.5,9.3,15.0,0.43,0.1074,0.1102,354.6099,0.0938,3.7285,1.5348,1.5836,20.4939,0.0872,4.7024,0.18,1.73844,,,6.0,period
124320,0.156262,0.651565,0.403914,4.169696,293,0.0753928647797813,3.7,1.7,1.010758711063416,40.0,7.1,15.47,0.79,62,0.0284075889674286,1.3,1.0,0.3773994236580909,93.0,9.5,15.0,0.43,6.3995,6.4701,14.1673,0.0036,15.3569,1.5348,1.5836,20.4939,0.0872,4.7024,0.36,1.22626,,,6.0,period
133089,0.198363,0.651565,0.424964,3.28471,280,0.2791425933104892,1.7,1.1,0.6377747805196124,3.4,1.8,16.04,0.21,62,0.0284075889674286,1.3,1.0,0.6885698825968777,114.8,13.1,15.0,0.43,5.0413,5.1893,6.7561,0.0145,5.7046,1.5348,1.5836,20.4939,0.0872,4.7024,0.22,1.06645,,,6.0,period
252284,0.464348,0.651565,0.557956,1.403183,382,0.0958993496056684,0.9,0.8,1.0095746327584876,4.4,2.3,16.55,0.72,62,0.0284075889674286,1.3,1.0,0.4534909604859424,103.4,11.4,15.0,0.43,2.1536,2.1888,28.3648,0.0305,17.1297,1.5348,1.5836,20.4939,0.0872,4.7024,0.29,0.33554,,,6.0,period
284356,0.13925,0.651565,0.395407,4.679102,317,0.080540718241919,4.8,1.9,0.8340892290944809,53.6,7.5,15.1,0.61,62,0.0284075889674286,1.3,1.0,0.3660295085611791,90.7,10.7,15.0,0.43,7.1813,7.2518,14.1814,0.008,21.3372,1.5348,1.5836,20.4939,0.0872,4.7024,0.18,1.29566,,,6.0,period
292893,0.136804,0.651565,0.394184,4.762763,309,0.1324405282282094,36.5,4.6,0.725109268707128,173.3,13.8,14.17,0.4,62,0.0284075889674286,1.3,1.0,0.218622977479576,40.1,6.7,15.0,0.43,7.3097,7.3802,14.1844,0.0049,22.6841,1.5348,1.5836,20.4939,0.0872,4.7024,0.03,1.30589,,L,7.0,period
377162,0.286756,0.651565,0.46916,2.272193,580,0.2787205659802491,2.5,1.4,1.1313261430438613,4.4,1.6,16.13,0.22,62,0.0284075889674286,1.3,1.0,0.486469576793348,106.7,13.4,15.0,0.43,3.4873,3.5736,11.5788,0.0016,9.9335,1.5348,1.5836,20.4939,0.0872,4.7024,0.21,0.77758,,,6.0,period
379033,0.175213,0.651565,0.413389,3.718702,598,0.0486935109091306,4.2,1.8,1.553772906839345,126.3,13.4,14.91,0.63,62,0.0284075889674286,1.3,1.0,0.4218485571858901,105.7,11.1,15.0,0.43,5.7073,5.7412,29.5683,0.0093,41.4099,1.5348,1.5836,20.4939,0.0872,4.7024,0.2,1.15231,,,6.0,period
379731,0.145022,0.651565,0.398293,4.49287,598,0.0520821731963637,4.3,1.8,1.7287605911238295,116.2,12.2,14.96,0.63,62,0.0284075889674286,1.3,1.0,0.4985755667946183,108.9,11.8,15.0,0.43,6.8955,6.9293,29.577,0.0064,44.3913,1.5348,1.5836,20.4939,0.0872,4.7024,0.2,1.27178,,,6.0,period
440750,0.480735,0.651565,0.56615,1.355352,341,0.4859585441474894,5.5,2.3,0.7062148827948602,7.1,2.4,15.75,0.19,62,0.0284075889674286,1.3,1.0,0.5609131452728316,115.3,13.2,15.0,0.43,2.0801,2.0918,85.9845,0.0131,4.8646,1.5348,1.5836,20.4939,0.0872,4.7024,0.24,0.30174,,,6.0,period
452441,0.229096,0.651565,0.44033,2.84407,377,0.0682434197023952,10.2,2.8,0.6514346979803446,120.2,10.6,14.86,0.73,62,0.0284075889674286,1.3,1.0,0.3207675163626849,96.6,10.5,15.0,0.43,4.365,4.4356,14.1723,0.0049,11.6395,1.5348,1.5836,20.4939,0.0872,4.7024,0.3,0.95944,,L,8.0,period
463861,0.298456,0.651565,0.47501,2.183119,313,0.1345742947789231,11.1,1.2,1.174112055851171,18.1,3.6,15.56,0.25,62,0.0284075889674286,1.3,1.0,0.4626344562416457,102.4,11.6,15.0,0.43,3.3506,3.3859,28.3447,0.0068,14.8621,1.5348,1.5836,20.4939,0.0872,4.7024,0.18,0.74337,,,6.0,period
477364,0.344344,0.651565,0.497954,1.892192,286,0.10906263162496,22.6,3.2,1.0168084731044773,92.4,11.0,14.53,0.39,62,0.0284075889674286,1.3,1.0,0.2595364231612952,104.9,10.8,15.0,0.43,2.9041,2.9379,29.5639,0.0263,14.1517,1.5348,1.5836,20.4939,0.0872,4.7024,0.04,0.61697,,L,6.0,period
491901,0.245949,0.651565,0.448757,2.649187,290,0.0903326430457228,0.6,0.8,1.301609015954481,6.2,2.7,16.48,0.64,62,0.0284075889674286,1.3,1.0,0.5410278292531583,118.3,12.2,15.0,0.43,4.0659,4.1011,28.3567,0.0139,18.1292,1.5348,1.5836,20.4939,0.0872,4.7024,0.21,0.90387,,,6.0,period
519732,0.146494,0.651565,0.39903,4.447725,304,0.0704694620913096,2.0,1.4,1.5048736447723363,29.9,6.5,15.55,0.72,62,0.0284075889674286,1.3,1.0,0.350956557448202,99.8,11.3,15.0,0.43,6.8262,6.8968,14.1653,0.003,16.2837,1.5348,1.5836,20.4939,0.0872,4.7024,0.29,1.26575,,,6.0,period
636251,0.14693,0.651565,0.399248,4.434527,387,0.0633584208901013,7.6,2.4,1.1023136321802207,137.7,13.8,14.74,0.66,62,0.0284075889674286,1.3,1.0,0.1437903019775521,72.8,7.8,15.0,0.43,6.806,6.8399,29.5029,0.0077,40.0035,1.5348,1.5836,20.4939,0.0872,4.7024,0.23,1.26396,,,6.0,period
637718,0.128178,0.651565,0.389872,5.083283,577,0.1620777995377899,2.4,1.4,1.1524215167460397,8.3,2.9,16.5,0.6,62,0.0284075889674286,1.3,1.0,0.54575870716321,111.7,13.9,15.0,0.43,7.8016,7.8354,29.5683,0.003,41.9087,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,1.34246,,,6.0,period
677788,0.377062,0.651565,0.514314,1.728005,347,0.1356584616994054,40.4,4.6,0.3611025498402032,86.3,5.1,14.71,0.45,62,0.0284075889674286,1.3,1.0,0.5781143315609562,118.3,12.5,15.0,0.43,2.6521,2.723,14.1103,0.0088,11.1189,1.5348,1.5836,20.4939,0.0872,4.7024,0.02,0.53373,,L,7.0,period
685989,0.147398,0.651565,0.399482,4.420447,286,0.0462682182986377,11.9,2.8,1.8809358669188616,310.7,18.9,14.53,0.8,62,0.0284075889674286,1.3,1.0,0.3916040059970123,100.4,11.1,15.0,0.43,6.7843,6.9091,8.0164,0.0049,13.6089,1.5348,1.5836,20.4939,0.0872,4.7024,0.37,1.26205,,L,8.0,period
691815,0.149594,0.651565,0.40058,4.355556,360,0.1786549339413366,29.1,3.3,1.4617899722366756,86.8,8.6,14.58,0.27,62,0.0284075889674286,1.3,1.0,0.7586158844038432,119.1,13.7,15.0,0.43,6.6848,6.8408,6.4094,0.0018,11.0798,1.5348,1.5836,20.4939,0.0872,4.7024,0.16,1.25311,,L,8.0,period
701058,0.162422,0.651565,0.406994,4.011556,265,0.11843233949788,42.0,5.2,1.61258205200331,222.8,17.0,14.43,0.48,62,0.0284075889674286,1.3,1.0,0.2374835118148061,103.6,11.3,15.0,0.43,6.1568,6.3658,4.7859,0.0063,17.4378,1.5348,1.5836,20.4939,0.0872,4.7024,0.05,1.20184,,L,7.0,period
702465,0.206143,0.651565,0.428854,3.160743,257,0.1654538349682434,34.7,4.6,1.3655357419864076,126.9,12.2,14.96,0.65,62,0.0284075889674286,1.3,1.0,0.3568084420801659,107.3,11.1,15.0,0.43,4.851,4.9491,10.1958,0.0043,12.3889,1.5348,1.5836,20.4939,0.0872,4.7024,0.22,1.03863,,L,9.0,period
711716,0.155799,0.651565,0.403682,4.182087,259,0.0706150703781514,1.2,1.0,1.294582350408963,19.0,4.9,15.96,0.59,62,0.0284075889674286,1.3,1.0,0.7827600427685212,112.1,14.3,15.0,0.43,6.4185,6.5426,8.0622,0.0061,16.96,1.5348,1.5836,20.4939,0.0872,4.7024,0.16,1.22811,,,6.0,period
801247,0.158881,0.651565,0.405223,4.100962,282,0.2637302065556899,1.9,1.2,0.938887056369209,4.0,2.1,15.98,0.25,62,0.0284075889674286,1.3,1.0,0.2669968681917037,71.0,7.9,15.0,0.43,6.294,6.3279,29.5377,0.0026,14.9981,1.5348,1.5836,20.4939,0.0872,4.7024,0.18,1.21583,,,6.0,period
