LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_chi2dof,L_chi2dofR,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Zchi2dof,Zchi2dofR,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,IndicatorType,ChiType,BE_score,period_vs_amp
7065833,0.641571,0.641561,0.641566,0.999984,266,0.9,0.9,0.9,0.9,16.52,0.39,583,25.0,3.5,25.6,3.4,16.43,0.42,1.5587,1.5952,27.3523,0.0647,6.9311,1.5587,1.5616,340.1361,0.0505,15.7393,0.03,2e-05,,,5.0,
7086820,0.573677,0.573679,0.573678,1.000003,266,3.1,1.0,3.1,1.0,15.47,0.97,611,7.6,1.6,7.0,1.7,15.43,0.96,1.7431,1.7771,29.4768,0.0755,11.646,1.7431,1.7461,338.4095,0.0492,12.5246,0.01,0.0,,,5.0,
7119535,0.576808,0.576796,0.576802,0.999979,623,1.8,0.9,1.8,1.0,16.62,0.5,276,30.2,3.5,30.7,3.3,16.76,0.84,1.7337,1.7676,29.4855,0.0558,13.4506,1.7337,1.7365,353.3569,0.0328,19.3814,0.34,2e-05,,,5.0,
7124974,0.570975,0.570969,0.570972,0.999989,609,20.9,2.2,22.1,2.2,14.4,0.75,662,6.6,1.9,8.3,1.9,14.27,0.86,1.7514,1.7852,29.5727,0.0359,12.7577,1.7514,1.7543,347.2222,0.0468,15.289,0.11,1e-05,,,5.0,
7124989,0.613706,0.613707,0.613706,1.000002,608,1.5,0.9,1.5,0.9,15.21,0.84,555,4.8,1.7,4.9,1.7,15.14,0.86,1.6294,1.6633,29.5029,0.0412,11.8879,1.6294,1.6323,345.4231,0.0312,10.7128,0.02,0.0,,,5.0,
7131981,0.662521,0.662521,0.662521,1.0,569,2.4,1.2,2.4,1.2,15.21,0.75,650,2.8,1.3,2.8,1.3,15.13,0.74,1.5094,1.5432,29.5465,0.0544,12.6425,1.5094,1.5123,338.9831,0.0582,6.1909,0.01,0.0,,Z,8.0,period
7152380,0.647243,0.647256,0.64725,1.00002,564,1.4,1.1,1.6,1.0,16.12,0.72,284,11.3,1.9,11.8,2.1,16.1,0.99,1.545,1.5788,29.5858,0.0399,11.9492,1.545,1.5731,35.5492,0.0125,20.9512,0.27,2e-05,,,5.0,
7179711,0.590966,0.59097,0.590968,1.000007,399,1.7,1.0,1.7,1.0,16.06,0.68,136,9.4,2.2,9.0,2.0,16.09,0.81,1.6921,1.7288,27.3149,0.061,9.2477,1.6921,1.7657,13.5879,0.0239,6.7881,0.13,1e-05,,,5.0,
7187041,0.656375,0.656363,0.656369,0.999982,317,2.4,1.4,2.3,1.4,16.39,0.57,784,3.9,1.5,3.7,1.6,16.36,0.68,1.5235,1.5649,24.1575,0.0615,8.6066,1.5235,1.5455,45.5477,0.0241,8.2353,0.11,2e-05,,Z,9.0,amp
7206315,0.584546,0.584553,0.58455,1.000012,348,2.1,1.2,2.1,1.1,16.25,0.72,328,2.4,1.0,2.6,1.0,16.28,0.98,1.7107,1.7135,355.2398,0.0726,12.2051,1.7107,1.7135,355.2398,0.017,18.1785,0.26,1e-05,,Z,10.0,amp
7218554,0.524933,0.524929,0.524931,0.999992,283,1.2,1.0,1.0,0.9,16.19,1.03,232,15.2,2.5,15.1,2.4,16.18,1.31,1.905,1.9539,20.4562,0.0377,8.2675,1.905,1.9539,20.4645,0.015,12.5382,0.28,1e-05,,,5.0,
7254801,0.561133,0.561071,0.561102,0.99989,310,2.2,1.3,5.7,1.8,15.88,0.63,334,48.4,5.5,104.3,7.0,15.91,0.8,1.7821,1.8527,14.1563,0.055,6.4741,1.7823,1.7872,205.3388,0.005,9.6841,0.17,0.00011,,,5.0,
7279621,0.415469,0.415467,0.415468,0.999995,324,5.0,1.9,5.1,1.9,15.59,0.38,728,26.7,4.6,26.8,4.7,15.6,0.33,2.4069,2.5166,9.1183,0.0311,5.3593,2.4069,2.4145,131.3198,0.0023,12.2092,0.05,0.0,,,5.0,
7283275,0.543342,0.543331,0.543336,0.99998,297,8.4,2.2,11.2,2.3,14.86,0.88,722,14.3,3.6,13.8,3.3,14.81,0.84,1.8405,1.9216,12.3259,0.1038,8.202,1.8405,1.9216,12.3259,0.0149,9.3361,0.04,2e-05,,,5.0,
7337289,0.404115,0.404114,0.404114,0.999998,552,4.4,1.7,4.4,1.8,15.53,0.37,248,25.4,3.9,25.4,3.9,15.62,0.51,2.4745,2.5084,29.5508,0.0413,18.8369,2.4745,2.555,12.4285,0.0026,6.5204,0.14,0.0,,,5.0,
7344401,0.330201,0.330226,0.330214,1.000076,397,5.9,1.8,9.5,2.3,15.15,0.36,1164,22.0,2.7,36.4,3.8,15.12,0.48,3.0285,3.13,9.8449,0.0174,8.5404,3.0282,3.0393,89.9281,0.0016,19.5173,0.12,8e-05,,,5.0,
7411461,0.467033,0.482633,0.474833,1.033402,552,2.4,1.0,34.9,4.8,15.83,1.09,165,393.4,13.8,580.1,25.6,16.16,0.97,2.1412,2.1751,29.4811,0.0736,14.6889,2.072,2.0908,52.9942,0.0096,5.2163,0.12,0.03285,,,5.0,
7455952,0.510716,0.510717,0.510716,1.000002,504,2.6,0.9,2.6,0.9,16.13,0.89,234,37.5,3.2,37.0,3.2,16.05,1.18,1.958,1.992,29.4594,0.0597,17.7463,1.958,1.9609,347.2222,0.0377,16.9014,0.29,0.0,,,5.0,
7510192,0.647056,0.647048,0.647052,0.999988,561,5.9,1.4,5.9,1.4,15.56,0.53,620,27.3,3.9,27.6,3.8,15.45,0.6,1.5455,1.5794,29.4985,0.0467,15.9597,1.5455,1.5538,120.5546,0.0227,9.2655,0.07,1e-05,,,5.0,
7535651,0.594803,0.594804,0.594804,1.000002,263,3.8,1.3,3.7,1.2,15.05,1.06,567,9.4,1.9,9.4,1.9,14.98,1.31,1.6812,1.7209,25.2302,0.0528,6.6067,1.6812,1.6849,269.5418,0.0014,9.4838,0.25,0.0,,,5.0,
7580734,0.314956,0.314957,0.314956,1.000003,387,4.1,2.0,4.1,2.0,15.46,0.38,354,13.7,4.0,13.9,3.9,15.45,0.38,3.175,3.2089,29.5596,0.0295,16.956,3.175,3.1805,181.9836,0.0156,23.2702,0.0,0.0,,,5.0,
7585538,0.63039,0.630397,0.630394,1.000011,293,0.9,0.8,0.9,0.8,16.31,0.36,367,1.6,1.2,1.5,1.2,16.28,0.3,1.5863,1.6202,29.5552,0.0578,7.291,1.5863,1.5918,182.1494,0.0641,23.3741,0.06,1e-05,Z,,,
7649575,0.642927,0.642935,0.642931,1.000012,281,1.8,1.1,1.4,1.1,15.15,0.87,390,4.5,1.5,5.7,1.5,15.09,0.9,1.5554,1.5892,29.5596,0.0465,8.2998,1.5554,1.5775,45.1569,0.0119,8.7337,0.03,1e-05,,,5.0,
7657340,0.49548,0.495493,0.495486,1.000026,482,11.8,2.3,12.4,2.3,15.67,0.79,511,31.0,4.0,32.5,4.3,15.68,0.73,2.0182,2.0274,109.1703,0.0294,9.7739,2.0182,2.0259,129.9545,0.0385,15.1915,0.06,3e-05,,,5.0,
7657552,0.50454,0.504542,0.504541,1.000004,429,5.9,1.2,5.9,1.2,15.48,0.88,324,45.3,3.8,44.8,3.8,15.34,1.18,1.982,2.0158,29.6077,0.0451,11.4639,1.982,2.0054,42.6894,0.0244,42.697,0.3,0.0,,,5.0,
7661142,0.549372,0.549365,0.549368,0.999987,489,0.9,0.9,0.9,0.9,16.18,0.75,230,4.5,1.5,5.3,1.5,16.18,0.73,1.8203,1.8541,29.5596,0.0502,13.5726,1.8203,1.8258,179.6945,0.0229,15.0866,0.02,1e-05,,,5.0,
7705899,0.658143,0.658148,0.658146,1.000008,479,5.1,1.7,5.2,1.8,14.95,0.42,213,17.7,3.5,17.9,3.5,15.01,0.6,1.5194,1.5534,29.4681,0.0588,10.8679,1.5194,1.5324,77.101,0.0165,15.1255,0.18,1e-05,,,5.0,
7707014,0.455242,0.455243,0.455242,1.000002,485,13.8,3.0,13.8,3.0,14.57,0.96,341,11.6,2.0,13.5,2.0,14.65,1.12,2.1966,2.2936,10.313,0.0431,10.0661,2.1966,2.2021,182.8154,0.0209,20.1865,0.16,0.0,,,5.0,
7712495,0.562481,0.562476,0.562478,0.999991,457,1.8,1.1,2.0,1.1,15.03,0.84,282,2.9,1.4,3.4,1.5,15.01,0.79,1.7778,1.8118,29.4724,0.0888,15.8592,1.7779,1.7834,178.8909,0.0137,10.9441,0.05,1e-05,,Z,8.0,period
7716220,0.563336,0.563335,0.563336,0.999998,459,6.1,1.7,6.1,1.7,15.59,0.66,282,26.0,3.5,26.0,3.6,15.67,0.54,1.7751,1.7779,357.1429,0.0925,14.2236,1.7751,1.7806,182.3154,0.018,14.9828,0.12,0.0,,,5.0,
7723614,0.560912,0.560908,0.56091,0.999993,533,2.8,1.1,3.0,1.1,15.55,0.74,388,16.2,2.4,16.3,2.7,15.56,1.01,1.7828,1.8167,29.4942,0.0443,11.6989,1.7828,1.8561,13.6454,0.0053,11.8832,0.27,1e-05,,,5.0,
7736895,0.286974,0.286978,0.286976,1.000014,354,1.8,1.2,2.0,1.2,15.36,0.32,264,2.1,1.1,2.7,1.5,15.31,0.35,3.4846,3.5185,29.5465,0.0349,21.6028,3.4846,3.4901,182.1494,0.0152,20.2874,0.03,1e-05,,Z,8.0,period
7779915,0.350405,0.350401,0.350403,0.999989,253,1.5,1.1,1.5,1.1,16.34,0.33,634,8.7,2.5,8.9,2.5,16.23,0.33,2.8538,2.8566,357.7818,0.0291,12.559,2.8539,2.8676,72.8597,0.003,13.0313,0.0,1e-05,,,5.0,
7787834,0.465971,0.465971,0.465971,1.0,281,1.8,1.1,1.8,1.1,15.01,1.12,627,8.2,2.1,8.2,2.1,14.96,1.11,2.1461,2.2177,13.9538,0.0935,9.3412,2.1461,2.2177,13.9587,0.0174,19.3129,0.01,0.0,,,5.0,
7811366,0.489523,0.489521,0.489522,0.999996,253,11.4,2.0,11.5,2.0,15.18,0.81,1119,62.0,4.7,62.2,4.7,15.07,1.08,2.0428,2.1151,13.8293,0.0483,5.9174,2.0428,2.0629,49.8504,0.0083,26.4856,0.27,0.0,,,5.0,
7827663,0.390832,0.390832,0.390832,1.0,385,17.7,3.4,17.7,3.4,14.93,0.32,345,26.2,4.5,26.2,4.5,14.83,0.4,2.5586,2.5925,29.5334,0.0264,14.7403,2.5586,2.5641,182.6484,0.0144,21.0938,0.08,0.0,,,5.0,
7836810,0.547266,0.547317,0.547292,1.000093,362,11.9,3.5,14.0,3.7,15.48,0.46,324,25.8,3.7,30.7,3.8,15.56,0.44,1.8273,1.8611,29.5247,0.0352,8.609,1.8271,1.8326,182.4818,0.0202,18.289,0.02,9e-05,,,5.0,
7846640,0.551495,0.551518,0.551506,1.000042,447,5.3,1.5,6.0,1.4,16.05,0.76,178,109.1,9.2,119.4,8.4,16.21,0.81,1.8133,1.8942,12.3472,0.0616,8.0539,1.8132,1.8236,96.0615,0.0061,7.4412,0.05,4e-05,,,5.0,
7856049,0.541363,0.541368,0.541366,1.000009,253,9.8,2.2,10.5,2.5,14.4,0.73,79,8.0,2.2,7.9,2.1,14.53,0.46,1.8472,1.9249,12.865,0.0993,9.6066,1.8472,1.85,349.6503,0.0633,15.9413,0.27,1e-05,,,5.0,
7862869,0.295311,0.295312,0.295312,1.000003,270,2.6,1.3,2.9,1.4,14.57,0.44,197,2.4,1.3,2.4,1.3,14.61,0.33,3.3863,3.4541,14.7493,0.0281,11.1942,3.3863,3.3891,356.5062,0.0208,20.3798,0.11,0.0,,Z,9.0,amp
7908628,0.549017,0.549028,0.549022,1.00002,263,1.8,1.1,2.5,1.2,15.27,0.88,711,2.9,1.4,5.3,1.6,15.24,0.82,1.8214,1.8442,43.9657,0.0674,7.1387,1.8214,1.8249,286.533,0.0041,12.2706,0.06,2e-05,L,,,
7925995,0.476607,0.476607,0.476607,1.0,270,3.1,1.5,3.1,1.5,15.08,1.14,298,10.3,2.1,10.3,2.1,15.02,1.07,2.0982,2.1458,20.9798,0.0589,8.9378,2.0982,2.1037,182.1494,0.0316,14.6875,0.07,0.0,,,5.0,
7997579,0.486693,0.486689,0.486691,0.999992,465,2.6,1.3,2.6,1.3,16.32,0.77,284,37.2,5.1,37.3,5.2,16.32,0.77,2.0547,2.0886,29.4551,0.0694,10.7203,2.0547,2.0807,38.4837,0.0453,15.4867,0.0,1e-05,,,5.0,
8003415,0.640889,0.640884,0.640886,0.999992,296,5.7,1.8,6.0,1.9,15.15,0.54,396,1.6,1.0,1.6,1.1,15.11,0.55,1.5603,1.5943,29.4681,0.0626,8.9995,1.5603,1.5658,182.1494,0.0284,18.5508,0.01,1e-05,,,5.0,
8010233,0.732549,0.732546,0.732548,0.999996,490,3.3,1.5,3.3,1.5,15.02,0.45,256,2.9,1.5,2.8,1.3,15.03,0.71,1.3651,1.4137,20.5656,0.0623,7.1684,1.3651,1.3707,178.4121,0.0067,9.1868,0.26,0.0,,L,7.0,amp
8015684,0.365534,0.365534,0.365534,1.0,367,2.4,1.3,2.4,1.3,15.22,0.42,313,2.3,1.6,2.3,1.6,15.26,0.53,2.7357,2.7696,29.4985,0.0627,17.695,2.7357,2.7414,177.6199,0.0031,12.5727,0.11,0.0,,Z,9.0,amp
8027315,0.4805,0.480501,0.4805,1.000002,472,2.6,1.1,2.6,1.1,15.22,1.07,214,13.0,2.7,15.3,2.6,15.02,1.46,2.0812,2.115,29.5247,0.0382,11.0976,2.0812,2.1204,25.4842,0.0265,27.9072,0.39,0.0,,,5.0,
8036191,0.36386,0.363893,0.363877,1.000091,438,7.8,2.2,24.0,2.9,15.0,0.4,175,10.9,1.6,26.7,4.0,14.91,0.6,2.7483,2.7822,29.5116,0.0398,17.86,2.7481,2.8768,7.7688,0.0057,5.4954,0.2,9e-05,,,5.0,
8052673,0.562206,0.562212,0.562209,1.000011,285,14.3,2.4,15.3,2.4,14.68,0.93,400,18.9,3.5,20.3,3.7,14.67,0.91,1.7787,1.7992,48.7092,0.0439,5.8433,1.7787,1.7842,180.3427,0.0074,9.3553,0.02,1e-05,,,5.0,
8096970,0.358815,0.358818,0.358816,1.000008,281,1.1,1.2,1.1,1.1,16.4,0.29,328,4.1,2.0,4.2,2.1,16.45,0.34,2.787,2.8961,9.1583,0.0227,8.3044,2.7869,2.8961,9.1571,0.0116,14.0968,0.05,1e-05,,,5.0,
8130793,0.640631,0.64051,0.64057,0.999811,256,17.3,3.4,24.7,4.5,14.72,0.35,229,4.4,1.8,20.4,3.1,14.68,0.58,1.561,1.5998,25.7334,0.0537,5.1508,1.5613,1.5642,336.1345,0.0264,13.3673,0.23,0.00019,,,5.0,
8175767,0.570752,0.570748,0.57075,0.999993,273,3.6,1.1,3.6,1.1,16.4,0.76,184,4.4,1.6,4.5,1.6,16.51,0.53,1.7521,1.8198,14.758,0.0717,4.5221,1.7521,1.7568,213.6752,0.0084,6.2837,0.23,1e-05,,,5.0,
8207815,0.517238,0.517241,0.517239,1.000006,254,2.8,1.1,2.6,1.2,15.21,1.0,157,4.3,1.4,4.3,1.3,15.3,0.77,1.9333,1.968,28.8184,0.1076,8.2512,1.9333,1.9361,355.2398,0.0239,8.9165,0.23,1e-05,,,5.0,
8214374,0.487303,0.487291,0.487297,0.999975,264,3.1,1.2,3.2,1.2,16.13,0.79,901,33.8,3.5,35.0,3.9,16.24,0.7,2.0521,2.1014,20.2963,0.0614,7.0377,2.0522,2.0769,40.404,0.0054,16.0267,0.09,2e-05,,,5.0,
8222011,0.35092,0.350914,0.350917,0.999983,264,5.2,2.0,5.3,2.0,15.59,0.46,729,25.2,4.8,25.7,4.9,15.63,0.35,2.8497,2.8923,23.4247,0.0281,8.14,2.8497,2.8532,284.495,0.0019,13.0052,0.11,2e-05,,,5.0,
8306649,0.783187,0.783175,0.783181,0.999985,318,2.7,1.0,2.7,1.0,16.08,0.9,255,6.8,2.1,7.7,2.1,16.02,1.24,1.2768,1.3077,32.3625,0.0891,5.3603,1.2769,1.3118,28.6328,0.0092,11.4962,0.34,2e-05,,,5.0,
8311517,0.523354,0.523359,0.523356,1.00001,331,11.4,1.8,11.5,1.8,15.3,0.74,257,48.6,3.6,50.4,3.7,15.21,0.99,1.9108,1.9567,21.7533,0.0446,9.2461,1.9107,1.9567,21.7439,0.0149,18.7973,0.25,1e-05,,,5.0,
8318076,0.506938,0.506935,0.506936,0.999994,475,4.9,1.5,6.3,1.5,14.93,0.93,330,7.1,1.7,6.2,1.6,14.98,0.94,1.9726,1.9877,66.4011,0.0716,13.2524,1.9726,1.9877,66.4231,0.0429,17.0706,0.01,1e-05,,,5.0,
8331094,0.267543,0.267549,0.267546,1.000022,430,4.1,2.1,5.3,2.3,15.12,0.35,301,9.7,3.3,11.7,3.6,15.07,0.39,3.7377,3.7716,29.4985,0.0298,21.6892,3.7376,3.7431,182.6484,0.0195,22.0613,0.04,2e-05,,,5.0,
8337518,0.536969,0.53697,0.53697,1.000002,466,1.0,0.8,1.0,0.8,16.24,0.96,286,5.4,1.5,5.4,1.5,16.22,0.86,1.8623,1.8962,29.5159,0.0885,11.0986,1.8623,1.9325,14.241,0.0293,16.0763,0.1,0.0,,,5.0,
8342007,0.469585,0.469589,0.469587,1.000009,491,9.2,2.0,9.1,1.8,14.91,0.93,208,26.8,3.4,29.4,3.5,14.75,1.28,2.1295,2.1634,29.577,0.0653,12.4369,2.1295,2.193,15.7629,0.0083,14.0777,0.35,1e-05,,,5.0,
8343291,0.569785,0.569791,0.569788,1.000011,474,31.4,3.3,31.8,3.2,14.95,0.7,288,63.3,5.1,63.5,5.1,14.88,0.68,1.755,1.7888,29.6121,0.0427,11.3625,1.755,1.7605,181.4882,0.0139,10.6149,0.02,1e-05,,,5.0,
8370218,0.650007,0.650021,0.650014,1.000022,257,1.6,1.0,2.1,1.1,15.66,0.81,619,12.6,2.4,14.6,2.5,15.62,0.75,1.5384,1.5899,19.4477,0.0573,4.807,1.5384,1.5522,72.7802,0.0092,11.3216,0.06,2e-05,,,5.0,
8405435,0.666743,0.666737,0.66674,0.999991,260,1.1,0.9,1.0,0.9,15.49,0.67,572,3.0,1.0,2.5,0.9,15.45,0.95,1.4998,1.5056,172.5626,0.0853,7.0839,1.4998,1.5056,173.3102,0.0088,17.6487,0.28,1e-05,L,,,
8453011,0.58982,0.589817,0.589818,0.999995,353,3.4,1.2,3.1,1.0,15.13,0.69,227,2.9,1.1,2.8,1.1,15.08,1.03,1.6954,1.7293,29.5334,0.0534,9.0801,1.6954,1.7252,33.6247,0.0046,11.5726,0.34,1e-05,,L,7.0,amp
8482990,0.631842,0.631846,0.631844,1.000006,265,1.2,1.0,1.1,1.0,15.86,0.73,635,6.5,1.8,6.5,1.9,15.76,1.01,1.5827,1.6532,14.1864,0.0543,4.5825,1.5827,1.5875,205.1282,0.0034,16.1748,0.28,1e-05,,,5.0,
8610884,0.592421,0.592429,0.592425,1.000014,277,6.3,2.2,6.3,2.2,15.48,0.45,806,35.5,4.3,35.6,4.3,15.39,0.46,1.688,1.7144,37.843,0.0504,9.1348,1.688,1.7101,45.0958,0.006,14.6403,0.01,1e-05,L,,,
8610949,0.583834,0.583869,0.583852,1.00006,252,10.8,2.3,18.9,2.6,15.13,0.53,82,14.7,2.6,12.2,2.8,15.14,0.43,1.7128,1.7466,29.5596,0.0729,8.0238,1.7127,1.7447,31.2549,0.0224,7.6274,0.1,6e-05,,,5.0,
8640362,0.33272,0.344192,0.338456,1.034479,444,12.6,4.1,12.6,3.9,15.73,1.28,279,3.7,1.6,62.9,10.4,15.78,0.33,3.0055,3.0373,31.4367,0.0118,6.9057,2.9054,2.9109,180.8318,0.0162,21.5187,0.95,0.0339,,,5.0,
8735344,0.403326,0.40333,0.403328,1.00001,285,3.3,1.4,3.3,1.5,15.91,0.41,2623,30.1,4.5,30.1,4.4,15.92,0.34,2.4794,2.518,25.9168,0.0324,7.1943,2.4794,2.4842,206.8252,0.0038,20.0148,0.07,1e-05,,,5.0,
8738578,0.631217,0.631243,0.63123,1.000041,277,0.7,0.7,0.7,0.7,16.44,0.32,641,8.9,2.9,10.4,3.2,16.54,0.44,1.5842,1.6228,25.937,0.0653,5.0496,1.5842,1.5891,204.7083,0.0028,13.2658,0.12,4e-05,,,5.0,
8745173,0.489914,0.490045,0.48998,1.000267,296,6.0,1.9,15.9,3.1,15.94,0.71,201,41.5,4.8,252.6,13.2,15.74,1.11,2.0412,2.1152,13.5071,0.0741,11.7373,2.0406,2.0786,26.3089,0.0095,15.4284,0.4,0.00027,,,5.0,
8750363,0.561315,0.561305,0.56131,0.999982,295,4.2,1.4,5.6,1.6,15.49,0.89,294,28.8,3.2,30.2,2.8,15.61,0.67,1.7815,1.8553,13.5593,0.0895,6.3436,1.7816,1.787,183.3181,0.0082,11.0827,0.22,2e-05,,,5.0,
8799313,0.32756,0.327542,0.327551,0.999945,280,1.3,1.1,1.8,1.1,16.18,0.47,785,3.9,1.6,10.3,2.8,16.15,0.4,3.0529,3.0766,42.1941,0.0282,11.7564,3.053,3.0565,289.8551,0.0021,11.9305,0.07,5e-05,,Z,7.0,period
8854248,0.34748,0.347477,0.347478,0.999991,336,3.2,1.6,3.2,1.6,15.58,0.4,272,2.6,1.3,2.7,1.3,15.61,0.4,2.8779,2.8807,357.7818,0.0871,20.6289,2.8779,2.8834,181.3237,0.0158,19.012,0.0,1e-05,,L,5.0,period
8901601,0.462265,0.462267,0.462266,1.000004,270,20.1,2.3,27.3,2.3,14.16,1.14,680,10.6,1.9,10.1,1.9,14.12,1.09,2.1633,2.2435,12.4611,0.1129,11.2926,2.1632,2.2435,12.4611,0.0189,18.1517,0.05,0.0,,,5.0,
8902279,0.712364,0.712368,0.712366,1.000006,302,5.8,1.2,5.8,1.2,15.22,0.53,244,2.8,1.3,2.9,1.3,15.28,0.73,1.4038,1.4698,15.1481,0.0506,4.3581,1.4038,1.4688,15.3669,0.0074,4.4912,0.2,1e-05,,,5.0,
8907563,0.513164,0.513164,0.513164,1.0,259,2.8,1.1,2.8,1.1,16.13,0.77,382,38.4,4.6,38.4,4.6,16.09,0.8,1.9487,1.9757,37.0508,0.082,8.2394,1.9487,1.9757,36.9686,0.0328,21.8457,0.03,0.0,L,,,
8927173,0.558599,0.558604,0.558602,1.000009,317,2.5,1.3,2.7,1.2,15.84,0.77,66,23.9,4.4,23.9,4.4,15.93,0.71,1.7902,1.824,29.5552,0.0995,14.9144,1.7902,1.7933,316.9572,0.0418,8.5322,0.06,1e-05,,,5.0,
8930253,0.483874,0.483869,0.483872,0.99999,302,16.0,2.1,19.8,2.4,14.16,1.08,65,4.1,1.6,5.4,1.8,14.27,0.85,2.0667,2.0986,31.3381,0.0918,13.2468,2.0667,2.0987,31.1769,0.0524,14.376,0.23,1e-05,,,5.0,
8999679,0.338793,0.338791,0.338792,0.999994,273,3.5,1.4,3.6,1.4,14.94,0.37,619,2.1,1.3,2.1,1.3,14.91,0.35,2.9517,3.0197,14.7048,0.0276,8.6449,2.9517,2.9566,203.4588,0.005,12.1801,0.02,1e-05,,L,5.0,period
9014689,0.554951,0.554951,0.554951,1.0,281,14.4,2.2,14.4,2.2,15.24,0.58,176,15.7,3.2,15.7,3.2,15.23,0.53,1.802,1.8729,14.1004,0.0466,6.3167,1.802,1.8048,355.2398,0.0307,10.9336,0.05,0.0,,,5.0,
9017927,0.656716,0.65669,0.656703,0.99996,268,2.2,1.0,2.0,1.0,15.8,0.88,641,3.9,1.5,8.9,1.9,15.75,0.94,1.5227,1.5584,28.0308,0.0759,4.6258,1.5228,1.5362,74.5712,0.0094,13.9553,0.06,4e-05,,Z,11.0,period
9063194,0.575781,0.57576,0.57577,0.999964,467,16.1,2.4,24.1,2.9,14.73,0.83,283,24.2,3.1,30.0,3.6,14.79,0.65,1.7368,1.7707,29.4898,0.0781,17.0849,1.7368,1.7424,179.3722,0.0134,14.056,0.18,4e-05,,,5.0,
9070238,0.613906,0.613907,0.613906,1.000002,447,1.2,1.0,1.2,1.0,15.74,0.96,275,6.0,1.6,6.0,1.6,15.75,0.96,1.6289,1.6628,29.4768,0.0483,7.6135,1.6289,1.6344,180.8318,0.018,17.1566,0.0,0.0,,,5.0,
9099158,0.629729,0.629738,0.629734,1.000014,253,2.5,1.4,2.5,1.4,14.85,0.55,579,4.2,1.4,4.4,1.5,14.85,0.77,1.588,1.6448,17.6103,0.0533,5.7511,1.588,1.6457,17.3175,0.0038,16.2187,0.22,1e-05,,,5.0,
9142645,0.355706,0.355701,0.355704,0.999986,269,2.2,1.4,2.3,1.3,16.07,0.34,229,31.4,5.8,32.3,5.7,16.07,0.51,2.8113,2.8457,29.0782,0.0237,9.3219,2.8114,2.907,10.4504,0.0056,13.3329,0.17,1e-05,,,5.0,
9208280,0.610506,0.610531,0.610518,1.000041,302,2.1,1.1,2.7,1.2,15.88,0.54,134,11.0,2.6,15.0,2.4,15.72,0.58,1.638,1.6719,29.5247,0.098,11.4399,1.6379,1.6706,30.6279,0.0265,6.0267,0.04,4e-05,,,5.0,
9227464,0.352865,0.352858,0.352862,0.99998,352,34.4,4.4,35.0,4.3,14.93,0.3,494,26.6,4.9,28.6,5.2,14.9,0.42,2.8339,2.9184,11.8399,0.0181,7.5471,2.834,2.8786,22.4014,0.0043,16.1214,0.12,2e-05,,,5.0,
9236215,0.35257,0.352572,0.352571,1.000006,444,4.2,1.8,4.2,1.7,16.19,0.42,133,13.9,2.8,13.9,2.9,16.21,0.33,2.8363,2.8702,29.5508,0.0352,17.7326,2.8363,2.8391,352.1127,0.0414,22.477,0.09,1e-05,,,5.0,
9246950,0.548152,0.548165,0.548158,1.000024,410,2.6,1.2,4.7,1.6,14.81,0.78,60,4.1,1.8,3.2,1.9,14.88,0.57,1.8243,1.8582,29.4898,0.0637,10.0318,1.8243,1.8839,16.7785,0.0338,5.779,0.21,2e-05,,,5.0,
9304586,0.483694,0.4837,0.483697,1.000012,272,2.4,1.2,4.2,1.2,14.99,1.14,498,7.7,2.4,11.4,2.4,14.77,1.48,2.0674,2.1352,14.7623,0.0511,6.5996,2.0674,2.0997,30.9406,0.0126,27.4097,0.34,1e-05,,,5.0,
9356158,0.30825,0.308254,0.308252,1.000013,278,0.8,0.8,1.0,1.0,16.2,0.46,259,8.3,1.7,9.6,1.7,16.08,0.64,3.2441,3.278,29.5596,0.0254,10.8947,3.2441,3.3634,8.3815,0.0059,15.4566,0.18,1e-05,,,5.0,
9357126,0.683864,0.683864,0.683864,1.0,275,1.8,1.0,1.8,1.0,15.55,0.38,268,2.0,1.3,2.0,1.3,15.55,0.49,1.4623,1.5269,15.4751,0.0434,6.4717,1.4623,1.5115,20.3252,0.002,5.8885,0.11,0.0,,Z,9.0,amp
9362756,0.583821,0.583814,0.583818,0.999988,436,4.4,1.4,4.5,1.4,15.49,0.66,63,5.6,1.9,5.6,1.9,15.49,0.6,1.7129,1.7467,29.5596,0.0755,14.5477,1.7129,1.7922,12.6095,0.0274,4.3515,0.06,1e-05,,,5.0,
9365776,0.290031,0.290038,0.290034,1.000024,446,9.3,1.9,10.9,2.0,14.7,0.39,257,5.7,1.6,9.7,1.9,14.7,0.37,3.4479,3.4818,29.5116,0.0406,25.028,3.4478,3.4534,180.3427,0.0122,26.476,0.02,2e-05,,,5.0,
9449335,0.47572,0.475695,0.475707,0.999947,257,15.1,2.0,31.2,3.2,15.24,0.89,506,49.0,5.0,110.2,6.0,15.16,1.15,2.1021,2.1359,29.5465,0.1036,11.6301,2.1022,2.1519,20.1045,0.0201,25.436,0.26,5e-05,,,5.0,
